discrete_classification,discrete_classification-proba,bare-coverfraction,urban-coverfraction,crops-coverfraction,grass-coverfraction,moss-coverfraction,water-permanent-coverfraction,water-seasonal-coverfraction,shrub-coverfraction,snow-coverfraction,tree-coverfraction,forest_type,data-density-indicator,system:index,name
112,99,0,0,0,14,0,0,0,0,0,86,2,82,1757,node1757
112,98,0,0,0,13,0,0,0,6,0,81,2,82,1758,node1758
112,99,0,0,0,10,0,0,0,0,0,90,2,82,1759,node1759
112,63,0,0,0,17,0,0,0,10,0,73,2,69,1760,node1760
200,,,,,,,,,,,,,,1761,node1761
200,,,,,,,,,,,,,,1762,node1762
112,98,0,0,0,0,0,0,0,0,0,100,2,27,1763,node1763
200,,,,,,,,,,,,,,1764,node1764
112,99,0,0,0,11,0,0,0,0,0,89,2,73,1765,node1765
200,,,,,,,,,,,,,,1766,node1766
50,,0,96,0,1,0,0,0,0,0,3,0,35,1767,node1767
200,,,,,,,,,,,,,,1768,node1768
112,100,0,0,0,4,0,0,0,0,0,96,2,70,1769,node1769
80,,0,0,0,0,0,100,0,0,0,0,,77,1770,node1770
50,,0,86,8,4,0,0,0,0,0,2,0,68,1771,node1771
200,,,,,,,,,,,,,,1772,node1772
112,100,0,0,0,4,0,0,0,0,0,96,2,42,1773,node1773
112,49,0,19,0,15,0,0,0,4,0,62,2,73,1774,node1774
200,,,,,,,,,,,,,,1775,node1775
112,99,0,0,0,0,0,0,0,0,0,100,2,34,1776,node1776
200,,,,,,,,,,,,,,1777,node1777
200,,,,,,,,,,,,,,1778,node1778
200,,,,,,,,,,,,,,1779,node1779
112,99,0,0,0,0,0,0,0,0,0,100,2,71,1780,node1780
112,98,0,0,0,0,0,0,0,9,0,91,2,76,1781,node1781
112,99,0,8,0,7,0,0,0,0,0,85,2,69,1782,node1782
80,,0,0,0,0,0,100,0,0,0,0,,77,1783,node1783
112,100,0,0,0,5,0,0,0,0,0,95,2,68,1784,node1784
112,99,0,0,0,7,0,0,0,0,0,93,2,73,1785,node1785
116,46,0,37,0,4,0,0,0,0,0,59,0,76,1786,node1786
112,98,0,0,0,0,0,0,0,0,0,100,2,34,1787,node1787
200,,,,,,,,,,,,,,1788,node1788
200,,,,,,,,,,,,,,1789,node1789
200,,,,,,,,,,,,,,1790,node1790
112,63,0,0,0,13,0,0,0,10,0,77,2,44,1791,node1791
200,,,,,,,,,,,,,,1792,node1792
200,,,,,,,,,,,,,,1793,node1793
112,100,0,0,0,3,0,0,0,3,0,94,2,68,1794,node1794
112,49,0,0,0,18,0,0,0,3,0,79,2,69,1795,node1795
112,100,0,0,0,0,0,0,0,0,0,100,2,74,1796,node1796
200,,,,,,,,,,,,,,1797,node1797
126,45,2,50,10,16,0,0,0,5,0,17,0,75,1798,node1798
200,,,,,,,,,,,,,,1799,node1799
112,71,0,0,0,20,0,0,0,0,0,80,2,69,1800,node1800
122,47,0,46,2,18,0,0,0,4,0,30,2,73,1801,node1801
50,,0,100,0,0,0,0,0,0,0,0,,72,1802,node1802
122,40,3,0,10,22,0,0,0,11,0,54,2,69,1803,node1803
50,,0,100,0,0,0,0,0,0,0,0,,69,1804,node1804
112,100,0,0,0,3,0,0,0,0,0,97,2,69,1805,node1805
112,97,0,0,0,11,0,0,0,0,0,89,2,79,1806,node1806
112,100,0,0,0,4,0,0,0,0,0,96,2,68,1807,node1807
50,,0,100,0,0,0,0,0,0,0,0,,67,1808,node1808
112,100,0,0,0,0,0,0,0,0,0,100,2,27,1809,node1809
50,,0,100,0,0,0,0,0,0,0,0,,75,1810,node1810
112,99,0,0,0,0,0,0,0,0,0,100,2,27,1811,node1811
200,,,,,,,,,,,,,,1812,node1812
112,98,0,0,0,0,0,0,0,0,0,100,2,74,1813,node1813
112,99,0,0,0,0,0,0,0,0,0,100,2,59,1814,node1814
112,56,0,0,0,13,0,0,0,15,0,72,2,67,1815,node1815
200,,,,,,,,,,,,,,1816,node1816
50,,0,100,0,0,0,0,0,0,0,0,,76,1817,node1817
200,,,,,,,,,,,,,,1818,node1818
112,47,0,0,0,28,0,0,0,9,0,63,2,72,1819,node1819
50,,0,81,2,6,0,0,0,0,0,11,0,70,1820,node1820
200,,,,,,,,,,,,,,1821,node1821
112,99,0,0,0,0,0,0,0,0,0,100,2,42,1822,node1822
200,,,,,,,,,,,,,,1823,node1823
50,,0,100,0,0,0,0,0,0,0,0,,69,1824,node1824
112,98,0,0,0,0,0,0,0,0,0,100,2,34,1825,node1825
112,99,0,0,0,0,0,0,0,0,0,100,2,33,1826,node1826
80,,0,0,0,0,0,100,0,0,0,0,,77,1827,node1827
112,98,0,0,0,0,0,0,0,0,0,100,2,43,1828,node1828
200,,,,,,,,,,,,,,1829,node1829
112,74,0,0,0,20,0,0,0,0,0,80,2,34,1830,node1830
50,,0,94,0,6,0,0,0,0,0,0,,71,1831,node1831
112,99,0,0,0,10,0,0,0,1,0,89,2,74,1832,node1832
200,,,,,,,,,,,,,,1833,node1833
112,100,0,0,0,0,0,0,0,0,0,100,2,35,1834,node1834
50,,0,100,0,0,0,0,0,0,0,0,,81,1835,node1835
112,100,0,0,0,0,0,0,0,0,0,100,2,34,1836,node1836
112,99,0,0,0,11,0,0,0,0,0,89,2,61,1837,node1837
112,99,0,0,0,0,0,0,0,0,0,100,2,69,1838,node1838
112,98,0,0,0,0,0,0,0,0,0,100,2,27,1839,node1839
200,,,,,,,,,,,,,,1840,node1840
200,,,,,,,,,,,,,,1841,node1841
200,,,,,,,,,,,,,,1842,node1842
112,65,0,1,0,12,0,0,0,0,0,87,2,72,1843,node1843
200,,,,,,,,,,,,,,1844,node1844
50,,0,91,0,4,0,0,0,1,0,4,0,77,1845,node1845
112,99,0,0,0,0,0,0,0,0,0,100,2,27,1846,node1846
50,,0,99,0,0,0,1,0,0,0,0,,77,1847,node1847
112,100,0,0,0,0,0,0,0,0,0,100,2,34,1848,node1848
50,,0,94,6,0,0,0,0,0,0,0,,80,1849,node1849
112,98,0,0,0,0,0,0,0,0,0,100,2,42,1850,node1850
50,,0,100,0,0,0,0,0,0,0,0,,76,1851,node1851
200,,,,,,,,,,,,,,1852,node1852
40,92,0,0,100,0,0,0,4,0,0,0,,75,1853,node1853
126,31,6,0,26,25,0,0,9,19,0,24,0,76,1854,node1854
50,,0,91,0,6,0,0,0,3,0,0,,76,1855,node1855
126,39,1,40,8,21,0,0,0,3,0,27,0,80,1856,node1856
40,41,0,0,39,18,0,0,0,17,0,26,0,71,1857,node1857
200,,,,,,,,,,,,,,1858,node1858
200,,,,,,,,,,,,,,1859,node1859
112,69,0,0,0,13,0,0,0,13,0,74,2,69,1860,node1860
112,100,0,0,0,0,0,0,0,0,0,100,2,27,1861,node1861
112,99,0,0,0,0,0,0,0,0,0,100,2,76,1862,node1862
50,,0,100,0,0,0,0,0,0,0,0,,72,1863,node1863
200,,,,,,,,,,,,,,1864,node1864
200,,,,,,,,,,,,,,1865,node1865
200,,,,,,,,,,,,,,1866,node1866
200,,,,,,,,,,,,,,1867,node1867
50,,0,65,0,0,0,35,0,0,0,0,,70,1868,node1868
50,,0,94,0,0,0,6,0,0,0,0,,72,1869,node1869
200,,,,,,,,,,,,,,1870,node1870
200,,,,,,,,,,,,,,1871,node1871
200,,,,,,,,,,,,,,1872,node1872
200,,,,,,,,,,,,,,1873,node1873
200,,,,,,,,,,,,,,1874,node1874
200,,,,,,,,,,,,,,1875,node1875
200,,,,,,,,,,,,,,1876,node1876
200,,,,,,,,,,,,,,1877,node1877
50,,0,94,0,0,0,6,0,0,0,0,,72,1878,node1878
200,,,,,,,,,,,,,,1879,node1879
200,,,,,,,,,,,,,,1880,node1880
50,,0,65,0,0,0,35,0,0,0,0,,70,1881,node1881
50,,0,94,0,0,0,6,0,0,0,0,,72,1882,node1882
50,,0,65,0,0,0,35,0,0,0,0,,70,1883,node1883
200,,,,,,,,,,,,,,1884,node1884
200,,,,,,,,,,,,,,1885,node1885
200,,,,,,,,,,,,,,1886,node1886
200,,,,,,,,,,,,,,1887,node1887
200,,,,,,,,,,,,,,1888,node1888
200,,,,,,,,,,,,,,1889,node1889
50,,0,94,0,0,0,6,0,0,0,0,,72,1890,node1890
200,,,,,,,,,,,,,,1891,node1891
200,,,,,,,,,,,,,,1892,node1892
50,,0,94,0,0,0,6,0,0,0,0,,72,1893,node1893
200,,,,,,,,,,,,,,1894,node1894
200,,,,,,,,,,,,,,1895,node1895
50,,0,94,0,0,0,6,0,0,0,0,,72,1896,node1896
200,,,,,,,,,,,,,,1897,node1897
200,,,,,,,,,,,,,,1898,node1898
200,,,,,,,,,,,,,,1899,node1899
200,,,,,,,,,,,,,,1900,node1900
50,,0,94,0,0,0,6,0,0,0,0,,72,1901,node1901
50,,0,65,0,0,0,35,0,0,0,0,,70,1902,node1902
50,,0,94,0,0,0,6,0,0,0,0,,72,1903,node1903
50,,0,65,0,0,0,35,0,0,0,0,,70,1904,node1904
50,,0,94,0,0,0,6,0,0,0,0,,72,1905,node1905
50,,0,94,0,0,0,6,0,0,0,0,,72,1906,node1906
50,,0,65,0,0,0,35,0,0,0,0,,70,1907,node1907
200,,,,,,,,,,,,,,1908,node1908
200,,,,,,,,,,,,,,1909,node1909
50,,0,94,0,0,0,6,0,0,0,0,,72,1910,node1910
50,,0,65,0,0,0,35,0,0,0,0,,70,1911,node1911
50,,0,65,0,0,0,35,0,0,0,0,,70,1912,node1912
50,,0,65,0,0,0,35,0,0,0,0,,70,1913,node1913
50,,0,65,0,0,0,35,0,0,0,0,,70,1914,node1914
50,,0,65,0,0,0,35,0,0,0,0,,70,1915,node1915
50,,0,65,0,0,0,35,0,0,0,0,,70,1916,node1916
50,,0,65,0,0,0,35,0,0,0,0,,70,1917,node1917
50,,0,65,0,0,0,35,0,0,0,0,,70,1918,node1918
200,,,,,,,,,,,,,,1919,node1919
200,,,,,,,,,,,,,,1920,node1920
200,,,,,,,,,,,,,,1921,node1921
50,,0,65,0,0,0,35,0,0,0,0,,70,1922,node1922
200,,,,,,,,,,,,,,1923,node1923
200,,,,,,,,,,,,,,1924,node1924
50,,0,94,0,0,0,6,0,0,0,0,,72,1925,node1925
50,,0,94,0,0,0,6,0,0,0,0,,72,1926,node1926
50,,0,65,0,0,0,35,0,0,0,0,,70,1927,node1927
200,,,,,,,,,,,,,,1928,node1928
50,,0,65,0,0,0,35,0,0,0,0,,70,1929,node1929
200,,,,,,,,,,,,,,1930,node1930
200,,,,,,,,,,,,,,1931,node1931
50,,0,65,0,0,0,35,0,0,0,0,,70,1932,node1932
200,,,,,,,,,,,,,,1933,node1933
50,,0,94,0,0,0,6,0,0,0,0,,72,1934,node1934
50,,0,65,0,0,0,35,0,0,0,0,,70,1935,node1935
200,,,,,,,,,,,,,,1936,node1936
50,,0,65,0,0,0,35,0,0,0,0,,70,1937,node1937
200,,,,,,,,,,,,,,1938,node1938
50,,0,94,0,0,0,6,0,0,0,0,,72,1939,node1939
200,,,,,,,,,,,,,,1940,node1940
50,,0,65,0,0,0,35,0,0,0,0,,70,1941,node1941
50,,0,94,0,0,0,6,0,0,0,0,,72,1942,node1942
50,,0,65,0,0,0,35,0,0,0,0,,70,1943,node1943
200,,,,,,,,,,,,,,1944,node1944
200,,,,,,,,,,,,,,1945,node1945
50,,0,65,0,0,0,35,0,0,0,0,,70,1946,node1946
50,,0,65,0,0,0,35,0,0,0,0,,70,1947,node1947
200,,,,,,,,,,,,,,1948,node1948
50,,0,94,0,0,0,6,0,0,0,0,,72,1949,node1949
200,,,,,,,,,,,,,,1950,node1950
200,,,,,,,,,,,,,,1951,node1951
50,,0,65,0,0,0,35,0,0,0,0,,70,1952,node1952
50,,0,94,0,0,0,6,0,0,0,0,,72,1953,node1953
50,,0,65,0,0,0,35,0,0,0,0,,70,1954,node1954
50,,0,94,0,0,0,6,0,0,0,0,,72,1955,node1955
200,,,,,,,,,,,,,,1956,node1956
50,,0,94,0,0,0,6,0,0,0,0,,72,1957,node1957
200,,,,,,,,,,,,,,1958,node1958
50,,0,94,0,0,0,6,0,0,0,0,,72,1959,node1959
200,,,,,,,,,,,,,,1960,node1960
50,,0,94,0,0,0,6,0,0,0,0,,72,1961,node1961
200,,,,,,,,,,,,,,1962,node1962
200,,,,,,,,,,,,,,1963,node1963
200,,,,,,,,,,,,,,1964,node1964
200,,,,,,,,,,,,,,1965,node1965
50,,0,94,0,0,0,6,0,0,0,0,,72,1966,node1966
50,,0,65,0,0,0,35,0,0,0,0,,70,1967,node1967
50,,0,94,0,0,0,6,0,0,0,0,,72,1968,node1968
200,,,,,,,,,,,,,,1969,node1969
50,,0,94,0,0,0,6,0,0,0,0,,72,1970,node1970
50,,0,65,0,0,0,35,0,0,0,0,,70,1971,node1971
50,,0,65,0,0,0,35,0,0,0,0,,70,1972,node1972
50,,0,94,0,0,0,6,0,0,0,0,,72,1973,node1973
50,,0,94,0,0,0,6,0,0,0,0,,72,1974,node1974
50,,0,65,0,0,0,35,0,0,0,0,,70,1975,node1975
50,,0,65,0,0,0,35,0,0,0,0,,70,1976,node1976
50,,0,65,0,0,0,35,0,0,0,0,,70,1977,node1977
50,,0,65,0,0,0,35,0,0,0,0,,70,1978,node1978
200,,,,,,,,,,,,,,1979,node1979
200,,,,,,,,,,,,,,1980,node1980
200,,,,,,,,,,,,,,1981,node1981
50,,0,65,0,0,0,35,0,0,0,0,,70,1982,node1982
50,,0,94,0,0,0,6,0,0,0,0,,72,1983,node1983
50,,0,65,0,0,0,35,0,0,0,0,,70,1984,node1984
200,,,,,,,,,,,,,,1985,node1985
50,,0,94,0,0,0,6,0,0,0,0,,72,1986,node1986
50,,0,65,0,0,0,35,0,0,0,0,,70,1987,node1987
50,,0,94,0,0,0,6,0,0,0,0,,72,1988,node1988
50,,0,94,0,0,0,6,0,0,0,0,,72,1989,node1989
50,,0,65,0,0,0,35,0,0,0,0,,70,1990,node1990
200,,,,,,,,,,,,,,1991,node1991
200,,,,,,,,,,,,,,1992,node1992
200,,,,,,,,,,,,,,1993,node1993
200,,,,,,,,,,,,,,1994,node1994
50,,0,94,0,0,0,6,0,0,0,0,,72,1995,node1995
200,,,,,,,,,,,,,,1996,node1996
50,,0,94,0,0,0,6,0,0,0,0,,72,1997,node1997
50,,0,94,0,0,0,6,0,0,0,0,,72,1998,node1998
200,,,,,,,,,,,,,,1999,node1999
50,,0,94,0,0,0,6,0,0,0,0,,72,2000,node2000
200,,,,,,,,,,,,,,2001,node2001
200,,,,,,,,,,,,,,2002,node2002
200,,,,,,,,,,,,,,2003,node2003
200,,,,,,,,,,,,,,2004,node2004
200,,,,,,,,,,,,,,2005,node2005
200,,,,,,,,,,,,,,2006,node2006
50,,0,65,0,0,0,35,0,0,0,0,,70,2007,node2007
200,,,,,,,,,,,,,,2008,node2008
50,,0,65,0,0,0,35,0,0,0,0,,70,2009,node2009
50,,0,94,0,0,0,6,0,0,0,0,,72,2010,node2010
200,,,,,,,,,,,,,,2011,node2011
50,,0,94,0,0,0,6,0,0,0,0,,72,2012,node2012
200,,,,,,,,,,,,,,2013,node2013
50,,0,94,0,0,0,6,0,0,0,0,,72,2014,node2014
200,,,,,,,,,,,,,,2015,node2015
50,,0,65,0,0,0,35,0,0,0,0,,70,2016,node2016
50,,0,65,0,0,0,35,0,0,0,0,,70,2017,node2017
50,,0,65,0,0,0,35,0,0,0,0,,70,2018,node2018
200,,,,,,,,,,,,,,2019,node2019
50,,0,65,0,0,0,35,0,0,0,0,,70,2020,node2020
200,,,,,,,,,,,,,,2021,node2021
50,,0,65,0,0,0,35,0,0,0,0,,70,2022,node2022
50,,0,94,0,0,0,6,0,0,0,0,,72,2023,node2023
50,,0,65,0,0,0,35,0,0,0,0,,70,2024,node2024
50,,0,94,0,0,0,6,0,0,0,0,,72,2025,node2025
50,,0,65,0,0,0,35,0,0,0,0,,70,2026,node2026
50,,0,65,0,0,0,35,0,0,0,0,,70,2027,node2027
50,,0,65,0,0,0,35,0,0,0,0,,70,2028,node2028
50,,0,94,0,0,0,6,0,0,0,0,,72,2029,node2029
50,,0,94,0,0,0,6,0,0,0,0,,72,2030,node2030
200,,,,,,,,,,,,,,2031,node2031
50,,0,65,0,0,0,35,0,0,0,0,,70,2032,node2032
50,,0,94,0,0,0,6,0,0,0,0,,72,2033,node2033
50,,0,94,0,0,0,6,0,0,0,0,,72,2034,node2034
200,,,,,,,,,,,,,,2035,node2035
50,,0,94,0,0,0,6,0,0,0,0,,72,2036,node2036
50,,0,65,0,0,0,35,0,0,0,0,,70,2037,node2037
50,,0,65,0,0,0,35,0,0,0,0,,70,2038,node2038
50,,0,65,0,0,0,35,0,0,0,0,,70,2039,node2039
50,,0,65,0,0,0,35,0,0,0,0,,70,2040,node2040
200,,,,,,,,,,,,,,2041,node2041
50,,0,65,0,0,0,35,0,0,0,0,,70,2042,node2042
200,,,,,,,,,,,,,,2043,node2043
200,,,,,,,,,,,,,,2044,node2044
200,,,,,,,,,,,,,,2045,node2045
50,,0,65,0,0,0,35,0,0,0,0,,70,2046,node2046
200,,,,,,,,,,,,,,2047,node2047
200,,,,,,,,,,,,,,2048,node2048
200,,,,,,,,,,,,,,2049,node2049
50,,0,94,0,0,0,6,0,0,0,0,,72,2050,node2050
50,,0,65,0,0,0,35,0,0,0,0,,70,2051,node2051
50,,0,65,0,0,0,35,0,0,0,0,,70,2052,node2052
200,,,,,,,,,,,,,,2053,node2053
50,,0,94,0,0,0,6,0,0,0,0,,72,2054,node2054
50,,0,65,0,0,0,35,0,0,0,0,,70,2055,node2055
50,,0,65,0,0,0,35,0,0,0,0,,70,2056,node2056
200,,,,,,,,,,,,,,2057,node2057
50,,0,65,0,0,0,35,0,0,0,0,,70,2058,node2058
200,,,,,,,,,,,,,,2059,node2059
200,,,,,,,,,,,,,,2060,node2060
50,,0,94,0,0,0,6,0,0,0,0,,72,2061,node2061
50,,0,65,0,0,0,35,0,0,0,0,,70,2062,node2062
200,,,,,,,,,,,,,,2063,node2063
50,,0,94,0,0,0,6,0,0,0,0,,72,2064,node2064
50,,0,94,0,0,0,6,0,0,0,0,,72,2065,node2065
200,,,,,,,,,,,,,,2066,node2066
50,,0,94,0,0,0,6,0,0,0,0,,72,2067,node2067
50,,0,65,0,0,0,35,0,0,0,0,,70,2068,node2068
200,,,,,,,,,,,,,,2069,node2069
200,,,,,,,,,,,,,,2070,node2070
50,,0,65,0,0,0,35,0,0,0,0,,70,2071,node2071
200,,,,,,,,,,,,,,2072,node2072
50,,0,94,0,0,0,6,0,0,0,0,,72,2073,node2073
50,,0,65,0,0,0,35,0,0,0,0,,70,2074,node2074
200,,,,,,,,,,,,,,2075,node2075
50,,0,94,0,0,0,6,0,0,0,0,,72,2076,node2076
50,,0,94,0,0,0,6,0,0,0,0,,72,2077,node2077
50,,0,94,0,0,0,6,0,0,0,0,,72,2078,node2078
50,,0,65,0,0,0,35,0,0,0,0,,70,2079,node2079
50,,0,65,0,0,0,35,0,0,0,0,,70,2080,node2080
200,,,,,,,,,,,,,,2081,node2081
50,,0,65,0,0,0,35,0,0,0,0,,70,2082,node2082
200,,,,,,,,,,,,,,2083,node2083
50,,0,94,0,0,0,6,0,0,0,0,,72,2084,node2084
50,,0,94,0,0,0,6,0,0,0,0,,72,2085,node2085
50,,0,94,0,0,0,6,0,0,0,0,,72,2086,node2086
50,,0,65,0,0,0,35,0,0,0,0,,70,2087,node2087
50,,0,65,0,0,0,35,0,0,0,0,,70,2088,node2088
200,,,,,,,,,,,,,,2089,node2089
50,,0,94,0,0,0,6,0,0,0,0,,72,2090,node2090
50,,0,94,0,0,0,6,0,0,0,0,,72,2091,node2091
50,,0,65,0,0,0,35,0,0,0,0,,70,2092,node2092
200,,,,,,,,,,,,,,2093,node2093
200,,,,,,,,,,,,,,2094,node2094
200,,,,,,,,,,,,,,2095,node2095
200,,,,,,,,,,,,,,2096,node2096
50,,0,65,0,0,0,35,0,0,0,0,,70,2097,node2097
200,,,,,,,,,,,,,,2098,node2098
50,,0,65,0,0,0,35,0,0,0,0,,70,2099,node2099
50,,0,94,0,0,0,6,0,0,0,0,,72,2100,node2100
200,,,,,,,,,,,,,,2101,node2101
50,,0,94,0,0,0,6,0,0,0,0,,72,2102,node2102
50,,0,94,0,0,0,6,0,0,0,0,,72,2103,node2103
200,,,,,,,,,,,,,,2104,node2104
50,,0,65,0,0,0,35,0,0,0,0,,70,2105,node2105
50,,0,94,0,0,0,6,0,0,0,0,,72,2106,node2106
50,,0,65,0,0,0,35,0,0,0,0,,70,2107,node2107
50,,0,65,0,0,0,35,0,0,0,0,,70,2108,node2108
200,,,,,,,,,,,,,,2109,node2109
200,,,,,,,,,,,,,,2110,node2110
200,,,,,,,,,,,,,,2111,node2111
200,,,,,,,,,,,,,,2112,node2112
50,,0,65,0,0,0,35,0,0,0,0,,70,2113,node2113
200,,,,,,,,,,,,,,2114,node2114
50,,0,65,0,0,0,35,0,0,0,0,,70,2115,node2115
50,,0,94,0,0,0,6,0,0,0,0,,72,2116,node2116
50,,0,65,0,0,0,35,0,0,0,0,,70,2117,node2117
200,,,,,,,,,,,,,,2118,node2118
50,,0,65,0,0,0,35,0,0,0,0,,70,2119,node2119
200,,,,,,,,,,,,,,2120,node2120
50,,0,94,0,0,0,6,0,0,0,0,,72,2121,node2121
200,,,,,,,,,,,,,,2122,node2122
50,,0,94,0,0,0,6,0,0,0,0,,72,2123,node2123
200,,,,,,,,,,,,,,2124,node2124
50,,0,94,0,0,0,6,0,0,0,0,,72,2125,node2125
200,,,,,,,,,,,,,,2126,node2126
50,,0,65,0,0,0,35,0,0,0,0,,70,2127,node2127
50,,0,94,0,0,0,6,0,0,0,0,,72,2128,node2128
50,,0,94,0,0,0,6,0,0,0,0,,72,2129,node2129
50,,0,65,0,0,0,35,0,0,0,0,,70,2130,node2130
200,,,,,,,,,,,,,,2131,node2131
50,,0,65,0,0,0,35,0,0,0,0,,70,2132,node2132
50,,0,65,0,0,0,35,0,0,0,0,,70,2133,node2133
200,,,,,,,,,,,,,,2134,node2134
50,,0,94,0,0,0,6,0,0,0,0,,72,2135,node2135
200,,,,,,,,,,,,,,2136,node2136
50,,0,65,0,0,0,35,0,0,0,0,,70,2137,node2137
200,,,,,,,,,,,,,,2138,node2138
200,,,,,,,,,,,,,,2139,node2139
50,,0,94,0,0,0,6,0,0,0,0,,72,2140,node2140
200,,,,,,,,,,,,,,2141,node2141
200,,,,,,,,,,,,,,2142,node2142
200,,,,,,,,,,,,,,2143,node2143
200,,,,,,,,,,,,,,2144,node2144
200,,,,,,,,,,,,,,2145,node2145
200,,,,,,,,,,,,,,2146,node2146
50,,0,65,0,0,0,35,0,0,0,0,,70,2147,node2147
50,,0,94,0,0,0,6,0,0,0,0,,72,2148,node2148
50,,0,65,0,0,0,35,0,0,0,0,,70,2149,node2149
50,,0,65,0,0,0,35,0,0,0,0,,70,2150,node2150
50,,0,94,0,0,0,6,0,0,0,0,,72,2151,node2151
50,,0,65,0,0,0,35,0,0,0,0,,70,2152,node2152
50,,0,65,0,0,0,35,0,0,0,0,,70,2153,node2153
200,,,,,,,,,,,,,,2154,node2154
200,,,,,,,,,,,,,,2155,node2155
200,,,,,,,,,,,,,,2156,node2156
200,,,,,,,,,,,,,,2157,node2157
200,,,,,,,,,,,,,,2158,node2158
200,,,,,,,,,,,,,,2159,node2159
200,,,,,,,,,,,,,,2160,node2160
200,,,,,,,,,,,,,,2161,node2161
200,,,,,,,,,,,,,,2162,node2162
200,,,,,,,,,,,,,,2163,node2163
200,,,,,,,,,,,,,,2164,node2164
50,,0,65,0,0,0,35,0,0,0,0,,70,2165,node2165
200,,,,,,,,,,,,,,2166,node2166
50,,0,65,0,0,0,35,0,0,0,0,,70,2167,node2167
200,,,,,,,,,,,,,,2168,node2168
50,,0,94,0,0,0,6,0,0,0,0,,72,2169,node2169
200,,,,,,,,,,,,,,2170,node2170
200,,,,,,,,,,,,,,2171,node2171
50,,0,65,0,0,0,35,0,0,0,0,,70,2172,node2172
50,,0,94,0,0,0,6,0,0,0,0,,72,2173,node2173
200,,,,,,,,,,,,,,2174,node2174
50,,0,65,0,0,0,35,0,0,0,0,,70,2175,node2175
200,,,,,,,,,,,,,,2176,node2176
200,,,,,,,,,,,,,,2177,node2177
200,,,,,,,,,,,,,,2178,node2178
50,,0,94,0,0,0,6,0,0,0,0,,72,2179,node2179
50,,0,65,0,0,0,35,0,0,0,0,,70,2180,node2180
200,,,,,,,,,,,,,,2181,node2181
50,,0,65,0,0,0,35,0,0,0,0,,70,2182,node2182
200,,,,,,,,,,,,,,2183,node2183
50,,0,94,0,0,0,6,0,0,0,0,,72,2184,node2184
200,,,,,,,,,,,,,,2185,node2185
50,,0,94,0,0,0,6,0,0,0,0,,72,2186,node2186
50,,0,94,0,0,0,6,0,0,0,0,,72,2187,node2187
200,,,,,,,,,,,,,,2188,node2188
200,,,,,,,,,,,,,,2189,node2189
50,,0,94,0,0,0,6,0,0,0,0,,72,2190,node2190
200,,,,,,,,,,,,,,2191,node2191
50,,0,65,0,0,0,35,0,0,0,0,,70,2192,node2192
200,,,,,,,,,,,,,,2193,node2193
200,,,,,,,,,,,,,,2194,node2194
50,,0,94,0,0,0,6,0,0,0,0,,72,2195,node2195
50,,0,65,0,0,0,35,0,0,0,0,,70,2196,node2196
200,,,,,,,,,,,,,,2197,node2197
50,,0,94,0,0,0,6,0,0,0,0,,72,2198,node2198
50,,0,65,0,0,0,35,0,0,0,0,,70,2199,node2199
50,,0,65,0,0,0,35,0,0,0,0,,70,2200,node2200
200,,,,,,,,,,,,,,2201,node2201
200,,,,,,,,,,,,,,2202,node2202
200,,,,,,,,,,,,,,2203,node2203
50,,0,94,0,0,0,6,0,0,0,0,,72,2204,node2204
50,,0,65,0,0,0,35,0,0,0,0,,70,2205,node2205
50,,0,65,0,0,0,35,0,0,0,0,,70,2206,node2206
50,,0,65,0,0,0,35,0,0,0,0,,70,2207,node2207
200,,,,,,,,,,,,,,2208,node2208
50,,0,65,0,0,0,35,0,0,0,0,,70,2209,node2209
50,,0,65,0,0,0,35,0,0,0,0,,70,2210,node2210
200,,,,,,,,,,,,,,2211,node2211
200,,,,,,,,,,,,,,2212,node2212
200,,,,,,,,,,,,,,2213,node2213
200,,,,,,,,,,,,,,2214,node2214
50,,0,65,0,0,0,35,0,0,0,0,,70,2215,node2215
200,,,,,,,,,,,,,,2216,node2216
50,,0,94,0,0,0,6,0,0,0,0,,72,2217,node2217
50,,0,94,0,0,0,6,0,0,0,0,,72,2218,node2218
50,,0,94,0,0,0,6,0,0,0,0,,72,2219,node2219
200,,,,,,,,,,,,,,2220,node2220
50,,0,65,0,0,0,35,0,0,0,0,,70,2221,node2221
50,,0,65,0,0,0,35,0,0,0,0,,70,2222,node2222
200,,,,,,,,,,,,,,2223,node2223
50,,0,94,0,0,0,6,0,0,0,0,,72,2224,node2224
50,,0,65,0,0,0,35,0,0,0,0,,70,2225,node2225
50,,0,65,0,0,0,35,0,0,0,0,,70,2226,node2226
200,,,,,,,,,,,,,,2227,node2227
50,,0,65,0,0,0,35,0,0,0,0,,70,2228,node2228
50,,0,65,0,0,0,35,0,0,0,0,,70,2229,node2229
50,,0,94,0,0,0,6,0,0,0,0,,72,2230,node2230
50,,0,94,0,0,0,6,0,0,0,0,,72,2231,node2231
50,,0,65,0,0,0,35,0,0,0,0,,70,2232,node2232
50,,0,94,0,0,0,6,0,0,0,0,,72,2233,node2233
50,,0,94,0,0,0,6,0,0,0,0,,72,2234,node2234
50,,0,65,0,0,0,35,0,0,0,0,,70,2235,node2235
50,,0,94,0,0,0,6,0,0,0,0,,72,2236,node2236
200,,,,,,,,,,,,,,2237,node2237
50,,0,94,0,0,0,6,0,0,0,0,,72,2238,node2238
50,,0,65,0,0,0,35,0,0,0,0,,70,2239,node2239
