latitude,longitude,region,state,postcode,geometry
1.464644962,103.5210229,Pontian,Johor,82000,POINT (103.52102285206216 1.464644961670159)
1.682594946,103.4782705,Pontian,Johor,82000,POINT (103.47827052187 1.6825949460842329)
1.436984585,103.3933683,Pontian,Johor,82000,POINT (103.39336832737531 1.4369845853052603)
1.579569489,103.4837904,Pontian,Johor,82000,POINT (103.483790368049 1.5795694889943006)
1.686832905,103.4773609,Pontian,Johor,82000,POINT (103.4773608596016 1.6868329048984114)
1.587362364,103.5032456,Pontian,Johor,82000,POINT (103.50324562984515 1.5873623643129418)
1.584054839,103.3334772,Ayer Baloi,Johor,82100,POINT (103.33347715068037 1.5840548385221942)
1.571776729,103.3306479,Ayer Baloi,Johor,82100,POINT (103.33064791325911 1.57177672926874)
1.582581812,103.3446972,Ayer Baloi,Johor,82100,POINT (103.3446972300012 1.5825818121668631)
1.580897072,103.3163591,Ayer Baloi,Johor,82100,POINT (103.316359105988 1.5808970721157645)
1.585067408,103.3500595,Ayer Baloi,Johor,82100,POINT (103.35005953533772 1.5850674080069505)
1.60158633,103.3343643,Ayer Baloi,Johor,82100,POINT (103.33436434548068 1.6015863303720734)
1.579102266,103.3483094,Ayer Baloi,Johor,82100,POINT (103.34830937185592 1.5791022664577816)
1.602871947,103.3182661,Ayer Baloi,Johor,82100,POINT (103.31826613782076 1.6028719469525332)
1.668926951,103.238379,Benut,Johor,82200,POINT (103.23837904160412 1.6689269506736792)
1.657047767,103.2705257,Benut,Johor,82200,POINT (103.27052569184664 1.6570477666298409)
1.61245724,103.2780229,Benut,Johor,82200,POINT (103.27802294900806 1.6124572400113075)
1.679535884,103.2843581,Benut,Johor,82200,POINT (103.2843581010784 1.679535884330578)
1.666315877,103.2598635,Benut,Johor,82200,POINT (103.25986346660108 1.6663158772702586)
1.64275959,103.2564924,Benut,Johor,82200,POINT (103.25649242184753 1.6427595897797147)
1.621517907,103.2557167,Benut,Johor,82200,POINT (103.25571668931852 1.6215179071460832)
1.622656332,103.2260513,Benut,Johor,82200,POINT (103.226051295367 1.622656331959868)
1.339342603,103.4107364,Kukup,Johor,82300,POINT (103.41073641217696 1.3393426029335906)
1.343257003,103.4588764,Kukup,Johor,82300,POINT (103.45887644478049 1.343257002633882)
1.356009926,103.4720325,Kukup,Johor,82300,POINT (103.47203254190272 1.3560099256010394)
1.352735028,103.43529,Kukup,Johor,82300,POINT (103.4352900359732 1.352735027888464)
1.306039339,103.4213706,Kukup,Johor,82300,POINT (103.4213705882028 1.3060393390233451)
1.346799042,103.4430553,Kukup,Johor,82300,POINT (103.44305528375362 1.3467990418936338)
1.299742418,103.4295465,Kukup,Johor,82300,POINT (103.42954649934084 1.2997424182124069)
1.350538443,103.4162118,Kukup,Johor,82300,POINT (103.4162118311554 1.3505384430421792)
1.945944807,103.0515917,Batu Pahat,Johor,83000,POINT (103.05159168044428 1.9459448067063363)
1.98558183,103.0133426,Batu Pahat,Johor,83000,POINT (103.01334261467407 1.985581830104316)
1.866424068,102.9727872,Batu Pahat,Johor,83000,POINT (102.97278721353068 1.866424068063456)
1.964239405,102.8812753,Batu Pahat,Johor,83000,POINT (102.88127529512067 1.964239405220763)
1.942930553,102.8895622,Batu Pahat,Johor,83000,POINT (102.8895621545585 1.9429305532691767)
1.700324417,102.9840485,Batu Pahat,Johor,83000,POINT (102.98404848028908 1.7003244168409393)
1.812882768,102.9612307,Batu Pahat,Johor,83000,POINT (102.96123070892284 1.8128827680649324)
1.825961139,102.7930764,Batu Pahat,Johor,83000,POINT (102.79307640172424 1.825961139450597)
1.992363469,102.8366041,Batu Pahat,Johor,83010,POINT (102.83660409865236 1.9923634694009604)
1.819246202,102.862739,Batu Pahat,Johor,83010,POINT (102.86273899162951 1.8192462022816904)
1.866896017,102.9729636,Batu Pahat,Johor,83010,POINT (102.97296360091472 1.86689601717148)
1.805219929,103.0199215,Batu Pahat,Johor,83010,POINT (103.01992154307167 1.8052199288372888)
1.93262266,103.0952985,Batu Pahat,Johor,83010,POINT (103.0952985497994 1.9326226602968293)
1.821944863,102.8158003,Batu Pahat,Johor,83010,POINT (102.8158002712242 1.821944862637904)
1.869183377,102.8738846,Batu Pahat,Johor,83010,POINT (102.87388464213376 1.869183377194824)
1.920810372,102.8101045,Batu Pahat,Johor,83010,POINT (102.81010453003184 1.9208103724841137)
1.712223781,103.1425042,Rengit,Johor,83100,POINT (103.14250418051884 1.712223781343596)
1.679759019,103.1381083,Rengit,Johor,83100,POINT (103.13810826959892 1.6797590194772396)
1.652433266,103.17161,Rengit,Johor,83100,POINT (103.1716100471513 1.652433266132072)
1.701632164,103.1529094,Rengit,Johor,83100,POINT (103.15290935036184 1.7016321635427358)
1.643530241,103.1531013,Rengit,Johor,83100,POINT (103.15310127978692 1.643530240705243)
1.693777007,103.1356968,Rengit,Johor,83100,POINT (103.13569676435002 1.6937770073721663)
1.653728537,103.1065891,Rengit,Johor,83100,POINT (103.10658913514112 1.6537285373412491)
1.642023732,103.1334109,Rengit,Johor,83100,POINT (103.13341086158854 1.6420237322977185)
1.734970484,103.0605034,Senggarang,Johor,83200,POINT (103.0605034481259 1.7349704838465734)
1.743232184,103.0554778,Senggarang,Johor,83200,POINT (103.05547775327956 1.743232183637616)
1.733328708,103.0359168,Senggarang,Johor,83200,POINT (103.03591684238332 1.73332870756023)
1.759075149,103.0410781,Senggarang,Johor,83200,POINT (103.0410781047318 1.7590751494757)
1.738332823,103.0541775,Senggarang,Johor,83200,POINT (103.05417748307376 1.7383328232732669)
1.752076491,103.033705,Senggarang,Johor,83200,POINT (103.0337049511624 1.752076491226494)
1.758109809,103.0436498,Senggarang,Johor,83200,POINT (103.0436497557882 1.7581098087282592)
1.768244141,103.0373129,Senggarang,Johor,83200,POINT (103.03731286862268 1.7682441411464678)
1.852060791,103.0496823,Seri Gading,Johor,83300,POINT (103.0496823137414 1.8520607911905849)
1.85226941,103.0505487,Seri Gading,Johor,83300,POINT (103.05054869608688 1.8522694098444907)
1.852627752,103.050286,Seri Gading,Johor,83300,POINT (103.05028602373513 1.8526277517251293)
1.85218263,103.0503841,Seri Gading,Johor,83300,POINT (103.05038410900973 1.8521826296000097)
1.852031,103.049983,Seri Gading,Johor,83300,POINT (103.04998297625636 1.852030999800629)
1.852562422,103.0497519,Seri Gading,Johor,83300,POINT (103.0497519152248 1.8525624219507848)
1.852071855,103.0497888,Seri Gading,Johor,83300,POINT (103.04978879623609 1.852071854655533)
1.851951982,103.0501527,Seri Gading,Johor,83300,POINT (103.05015267525472 1.8519519823139323)
1.975209298,102.9572621,Seri Medan,Johor,83400,POINT (102.95726206305324 1.975209297617579)
1.973937856,102.9736635,Seri Medan,Johor,83400,POINT (102.97366347984372 1.9739378555484304)
1.994232197,102.9738403,Seri Medan,Johor,83400,POINT (102.9738402897983 1.9942321972897163)
1.974058833,102.9441737,Seri Medan,Johor,83400,POINT (102.94417371850842 1.974058832791676)
1.977095522,102.9707409,Seri Medan,Johor,83400,POINT (102.97074092185092 1.977095522021172)
1.998870834,102.9675178,Seri Medan,Johor,83400,POINT (102.96751784725944 1.998870834414556)
1.983953189,102.9481739,Seri Medan,Johor,83400,POINT (102.94817394293923 1.983953188651828)
1.972813371,102.9648336,Seri Medan,Johor,83400,POINT (102.9648335977876 1.9728133707407431)
1.958590407,102.8800319,Parit Sulong,Johor,83500,POINT (102.88003194758262 1.9585904068664632)
1.939063424,102.8964169,Parit Sulong,Johor,83500,POINT (102.89641686243904 1.9390634241114584)
1.975077223,102.8983808,Parit Sulong,Johor,83500,POINT (102.89838079858394 1.9750772226582844)
1.969110503,102.9131389,Parit Sulong,Johor,83500,POINT (102.91313890035502 1.9691105027503888)
2.001845737,102.8436772,Parit Sulong,Johor,83500,POINT (102.84367722716382 2.0018457371347886)
1.968764099,102.8941739,Parit Sulong,Johor,83500,POINT (102.89417388515496 1.96876409889247)
1.937840219,102.8646586,Parit Sulong,Johor,83500,POINT (102.86465857782736 1.937840218779177)
1.963829459,102.8955663,Parit Sulong,Johor,83500,POINT (102.89556633849536 1.963829459176556)
1.902371515,102.7964639,Semerah,Johor,83600,POINT (102.7964638622647 1.9023715152822127)
1.895496533,102.7874304,Semerah,Johor,83600,POINT (102.78743043268378 1.895496532871723)
1.870054783,102.7803693,Semerah,Johor,83600,POINT (102.78036934640708 1.87005478335134)
1.889088552,102.7815954,Semerah,Johor,83600,POINT (102.78159540725282 1.8890885522939973)
1.868968223,102.7700147,Semerah,Johor,83600,POINT (102.77001469067224 1.8689682231116749)
1.87291655,102.7804931,Semerah,Johor,83600,POINT (102.78049312474464 1.8729165504976752)
1.902128136,102.7722934,Semerah,Johor,83600,POINT (102.77229338093576 1.902128135963756)
1.878446156,102.7878763,Semerah,Johor,83600,POINT (102.78787630131258 1.878446155595501)
2.020263953,103.0797409,Yong Peng,Johor,83700,POINT (103.07974092489366 2.02026395340914)
2.020050439,103.0797228,Yong Peng,Johor,83700,POINT (103.07972282453406 2.0200504386245)
2.020282817,103.0794674,Yong Peng,Johor,83700,POINT (103.07946738786642 2.020282817252613)
2.020110564,103.0794724,Yong Peng,Johor,83700,POINT (103.07947244770251 2.020110563982954)
2.020163915,103.0794772,Yong Peng,Johor,83700,POINT (103.07947723435856 2.0201639152601327)
2.020138597,103.0796329,Yong Peng,Johor,83700,POINT (103.0796328579602 2.0201385966142023)
2.020262377,103.0795935,Yong Peng,Johor,83700,POINT (103.07959349784852 2.020262376622917)
2.020403551,103.0795534,Yong Peng,Johor,83700,POINT (103.07955336938424 2.020403551289168)
2.044648891,102.707603,Muar,Johor,84000,POINT (102.70760301483452 2.044648891187089)
1.943422267,102.4401175,Muar,Johor,84000,POINT (102.44011750179266 1.9434222670949184)
2.045951829,102.7023401,Muar,Johor,84000,POINT (102.70234008232072 2.0459518291668504)
2.042664983,102.6978849,Muar,Johor,84000,POINT (102.69788487177726 2.042664983007345)
1.953168916,102.5284323,Muar,Johor,84000,POINT (102.52843232553268 1.9531689162152392)
2.003846364,102.5373356,Muar,Johor,84000,POINT (102.5373355795634 2.0038463640860376)
2.055302656,102.6131706,Muar,Johor,84000,POINT (102.61317060473462 2.055302655817929)
2.080556386,102.4406497,Muar,Johor,84000,POINT (102.44064971867569 2.080556386201252)
1.94526454,102.6592417,Parit Jawa,Johor,84150,POINT (102.65924167648826 1.9452645398845148)
1.945929055,102.6598508,Parit Jawa,Johor,84150,POINT (102.65985081230096 1.94592905527123)
1.939945593,102.6462541,Parit Jawa,Johor,84150,POINT (102.64625411142022 1.9399455929371727)
1.966211372,102.6401177,Parit Jawa,Johor,84150,POINT (102.64011767811002 1.966211372130644)
1.963765156,102.6505058,Parit Jawa,Johor,84150,POINT (102.65050575924484 1.9637651557387616)
1.967771445,102.6306199,Parit Jawa,Johor,84150,POINT (102.63061986335978 1.9677714452758863)
1.944017485,102.6446034,Parit Jawa,Johor,84150,POINT (102.64460339018844 1.9440174845865508)
1.973661656,102.6457614,Parit Jawa,Johor,84150,POINT (102.64576137297838 1.9736616559847644)
1.980419409,102.6824968,Muar,Johor,84200,POINT (102.68249680128712 1.9804194087222893)
1.914217058,102.5918929,Muar,Johor,84200,POINT (102.59189291923084 1.914217058315522)
2.173714084,102.6590718,Muar,Johor,84200,POINT (102.65907183012716 2.1737140837307374)
2.103837023,102.5224032,Muar,Johor,84200,POINT (102.52240324106002 2.103837022502686)
2.182998418,102.5239643,Muar,Johor,84200,POINT (102.52396429623774 2.1829984180688315)
2.202718815,102.6286251,Muar,Johor,84200,POINT (102.62862505245494 2.202718814885991)
2.043623842,102.5843434,Muar,Johor,84200,POINT (102.58434340375544 2.043623842277665)
2.178154206,102.6182633,Muar,Johor,84200,POINT (102.61826325776784 2.17815420599522)
2.094205242,102.6378166,Bukit Pasir,Johor,84300,POINT (102.63781658268404 2.094205241940586)
2.096219317,102.6440315,Bukit Pasir,Johor,84300,POINT (102.644031542956 2.096219317171108)
2.105190333,102.631584,Bukit Pasir,Johor,84300,POINT (102.63158398657802 2.1051903328347708)
2.096991844,102.6481679,Bukit Pasir,Johor,84300,POINT (102.64816793539566 2.096991844112663)
2.100003527,102.640135,Bukit Pasir,Johor,84300,POINT (102.64013495547472 2.100003526820536)
2.089729641,102.6470728,Bukit Pasir,Johor,84300,POINT (102.64707282093534 2.089729640724666)
2.100343987,102.6441599,Bukit Pasir,Johor,84300,POINT (102.64415994921524 2.1003439867758256)
2.100616018,102.6451454,Bukit Pasir,Johor,84300,POINT (102.64514542482638 2.100616017686814)
2.110831563,102.595523,Sungai Mati,Johor,84400,POINT (102.59552296945208 2.110831562665859)
2.152785483,102.5943443,Sungai Mati,Johor,84400,POINT (102.59434432762828 2.15278548289807)
2.133671377,102.5888559,Sungai Mati,Johor,84400,POINT (102.58885593322226 2.1336713766367432)
2.11417521,102.5325427,Sungai Mati,Johor,84400,POINT (102.53254270360414 2.114175210307909)
2.133454622,102.6022493,Sungai Mati,Johor,84400,POINT (102.60224934566256 2.133454621769977)
2.129538224,102.5671368,Sungai Mati,Johor,84400,POINT (102.56713680586238 2.129538224378732)
2.123525462,102.5262669,Sungai Mati,Johor,84400,POINT (102.52626691509874 2.123525461557344)
2.134241104,102.5925052,Sungai Mati,Johor,84400,POINT (102.59250517075778 2.134241104325455)
2.157669947,102.7279512,Panchor,Johor,84500,POINT (102.72795122647535 2.1576699466858287)
2.153514975,102.7296597,Panchor,Johor,84500,POINT (102.72965966019495 2.153514974563886)
2.156794913,102.7306134,Panchor,Johor,84500,POINT (102.7306134164006 2.1567949129169657)
2.155108139,102.7297244,Panchor,Johor,84500,POINT (102.72972438988192 2.1551081385671016)
2.153550087,102.7257454,Panchor,Johor,84500,POINT (102.72574543243584 2.153550087357884)
2.155050094,102.7290595,Panchor,Johor,84500,POINT (102.72905950742368 2.155050094383219)
2.153283114,102.7265041,Panchor,Johor,84500,POINT (102.72650412707635 2.1532831143965847)
2.151913179,102.7248239,Panchor,Johor,84500,POINT (102.7248238610811 2.151913179165905)
2.134623665,102.7528832,Pagoh,Johor,84600,POINT (102.7528831839615 2.1346236648226)
2.188036711,102.7598926,Pagoh,Johor,84600,POINT (102.75989262304124 2.188036711273938)
2.138893998,102.7825988,Pagoh,Johor,84600,POINT (102.78259879788722 2.138893997909595)
2.181295341,102.781212,Pagoh,Johor,84600,POINT (102.7812120143611 2.1812953410381075)
2.11490331,102.751333,Pagoh,Johor,84600,POINT (102.75133303778522 2.1149033096650656)
2.150971851,102.7882587,Pagoh,Johor,84600,POINT (102.78825870681676 2.1509718508601154)
2.126605729,102.792273,Pagoh,Johor,84600,POINT (102.79227297441804 2.1266057294638085)
2.152165697,102.7770844,Pagoh,Johor,84600,POINT (102.77708442358843 2.1521656966912306)
2.211445129,102.6967159,Gerisek,Johor,84700,POINT (102.69671594448346 2.211445128745745)
2.198366335,102.7100296,Gerisek,Johor,84700,POINT (102.7100295723436 2.198366335123846)
2.202126064,102.7242856,Gerisek,Johor,84700,POINT (102.72428563695244 2.2021260637754048)
2.202194145,102.7039253,Gerisek,Johor,84700,POINT (102.7039253406746 2.202194145055867)
2.209421847,102.7003918,Gerisek,Johor,84700,POINT (102.70039181152228 2.2094218471467584)
2.207948356,102.7089797,Gerisek,Johor,84700,POINT (102.70897965193755 2.2079483561620386)
2.207289203,102.711126,Gerisek,Johor,84700,POINT (102.7111259564462 2.207289202797188)
2.213406053,102.7220211,Gerisek,Johor,84700,POINT (102.72202108740508 2.2134060529094755)
2.178334222,102.6368495,Bukit Gambir,Johor,84800,POINT (102.63684946528964 2.17833422196938)
2.183256575,102.6227255,Bukit Gambir,Johor,84800,POINT (102.6227254749429 2.1832565747152333)
2.232351542,102.6799517,Bukit Gambir,Johor,84800,POINT (102.67995171768136 2.2323515415433386)
2.206484528,102.6699803,Bukit Gambir,Johor,84800,POINT (102.66998028599188 2.2064845280804017)
2.217652263,102.6130324,Bukit Gambir,Johor,84800,POINT (102.61303237516375 2.217652263153313)
2.247436638,102.6420492,Bukit Gambir,Johor,84800,POINT (102.64204924231792 2.247436637503759)
2.203811338,102.6698203,Bukit Gambir,Johor,84800,POINT (102.66982027741211 2.2038113375997184)
2.218166031,102.6578574,Bukit Gambir,Johor,84800,POINT (102.6578574140748 2.218166030982042)
2.198386738,102.5057548,Tangkak,Johor,84900,POINT (102.50575477654466 2.1983867384848943)
2.281415128,102.6564158,Tangkak,Johor,84900,POINT (102.65641580705658 2.281415127853252)
2.347691835,102.7018173,Tangkak,Johor,84900,POINT (102.70181734956358 2.3476918353175305)
2.297473577,102.6689843,Tangkak,Johor,84900,POINT (102.66898434503476 2.2974735771745647)
2.271688385,102.6850583,Tangkak,Johor,84900,POINT (102.6850583466434 2.271688384593076)
2.271365698,102.6740101,Tangkak,Johor,84900,POINT (102.67401012704752 2.2713656976512016)
2.139099111,102.6193804,Tangkak,Johor,84900,POINT (102.61938044054932 2.1390991108264235)
2.416398839,102.5616293,Tangkak,Johor,84900,POINT (102.56162933917588 2.4163988394066065)
2.4926451,102.7253488,Segamat,Johor,85000,POINT (102.72534881816232 2.4926451000143635)
2.485469954,102.7279376,Segamat,Johor,85000,POINT (102.7279375820298 2.485469953671925)
2.491009572,102.730446,Segamat,Johor,85000,POINT (102.73044595833822 2.4910095722317043)
2.48896434,102.7273918,Segamat,Johor,85000,POINT (102.72739183497316 2.488964339887749)
2.485161618,102.7232675,Segamat,Johor,85000,POINT (102.72326745621346 2.485161618365706)
2.491867441,102.7329266,Segamat,Johor,85000,POINT (102.73292655953308 2.4918674407413404)
2.486246302,102.7260675,Segamat,Johor,85000,POINT (102.72606754099102 2.486246302444736)
2.491733675,102.7232397,Segamat,Johor,85000,POINT (102.72323971191896 2.491733675137255)
2.495053577,102.8464802,Segamat,Johor,85020,POINT (102.84648019067744 2.4950535770503905)
2.494831207,102.846485,Segamat,Johor,85020,POINT (102.84648499225068 2.494831207284041)
2.495189808,102.8466332,Segamat,Johor,85020,POINT (102.84663319770246 2.495189808190045)
2.494885433,102.8469254,Segamat,Johor,85020,POINT (102.84692538958151 2.494885433357206)
2.495165164,102.8462016,Segamat,Johor,85020,POINT (102.84620159043624 2.4951651642153334)
2.495110328,102.8467624,Segamat,Johor,85020,POINT (102.84676242909548 2.495110328379034)
2.495359553,102.8459442,Segamat,Johor,85020,POINT (102.84594421199895 2.495359553403661)
2.495486305,102.8461164,Segamat,Johor,85020,POINT (102.8461163536546 2.4954863051579257)
2.490578701,102.7250205,Batu Anam,Johor,85100,POINT (102.72502047296402 2.4905787008062807)
2.485993009,102.7329803,Batu Anam,Johor,85100,POINT (102.73298026555013 2.485993008637481)
2.490376451,102.7265717,Batu Anam,Johor,85100,POINT (102.7265716669424 2.4903764512216244)
2.486239468,102.732386,Batu Anam,Johor,85100,POINT (102.7323860418172 2.4862394683307363)
2.487279451,102.7304089,Batu Anam,Johor,85100,POINT (102.7304088502554 2.4872794507267626)
2.487706649,102.7264687,Batu Anam,Johor,85100,POINT (102.72646869457772 2.487706649155908)
2.489142178,102.7253347,Batu Anam,Johor,85100,POINT (102.7253347176474 2.489142178199771)
2.488646706,102.7224327,Batu Anam,Johor,85100,POINT (102.72243273388597 2.4886467062122675)
2.480446517,102.7034854,Jementah,Johor,85200,POINT (102.70348538540694 2.480446516501462)
2.446775743,102.7182551,Jementah,Johor,85200,POINT (102.71825511520436 2.4467757425522607)
2.46621525,102.6470796,Jementah,Johor,85200,POINT (102.64707962762172 2.466215249689956)
2.419083758,102.6522253,Jementah,Johor,85200,POINT (102.6522253206613 2.419083757727173)
2.472471595,102.6500708,Jementah,Johor,85200,POINT (102.65007080484828 2.4724715946667795)
2.46442506,102.7252647,Jementah,Johor,85200,POINT (102.7252646596362 2.4644250597817576)
2.441890918,102.6547491,Jementah,Johor,85200,POINT (102.65474905368627 2.441890918493828)
2.448102528,102.7024238,Jementah,Johor,85200,POINT (102.70242377251309 2.448102528099397)
2.391258508,103.0362752,Labis,Johor,85300,POINT (103.03627519948496 2.39125850816902)
2.402102984,103.0261724,Labis,Johor,85300,POINT (103.02617237601368 2.402102984432452)
2.360515751,103.0292374,Labis,Johor,85300,POINT (103.029237389821 2.3605157506889025)
2.385720796,103.0195457,Labis,Johor,85300,POINT (103.01954571332408 2.385720796491935)
2.369043937,103.01656,Labis,Johor,85300,POINT (103.01655998522202 2.369043937077011)
2.400576485,103.0200609,Labis,Johor,85300,POINT (103.02006089058725 2.4005764846102067)
2.364854244,103.0131349,Labis,Johor,85300,POINT (103.01313488300788 2.364854243842261)
2.364818857,103.0306729,Labis,Johor,85300,POINT (103.0306729474022 2.3648188574383955)
2.389525975,102.9360835,Chaah,Johor,85400,POINT (102.93608350662572 2.389525974614898)
2.301326076,103.1583579,Chaah,Johor,85400,POINT (103.158357904915 2.3013260761330274)
2.285663436,103.0740473,Chaah,Johor,85400,POINT (103.0740473090816 2.2856634356792567)
2.172520385,103.1093197,Chaah,Johor,85400,POINT (103.10931965939928 2.172520385055865)
2.193416904,103.1210791,Chaah,Johor,85400,POINT (103.12107907596668 2.1934169043666047)
2.092114199,102.9351614,Chaah,Johor,85400,POINT (102.935161398323 2.0921141989005863)
2.200515359,103.0766465,Chaah,Johor,85400,POINT (103.07664647827136 2.200515358809328)
2.333362635,103.1596784,Chaah,Johor,85400,POINT (103.15967841537412 2.33336263498734)
2.015939556,103.3080161,Kluang,Johor,86000,POINT (103.30801607607984 2.0159395556782576)
2.015050278,103.3100396,Kluang,Johor,86000,POINT (103.31003961824172 2.01505027787651)
2.016416407,103.3102552,Kluang,Johor,86000,POINT (103.3102551541217 2.016416406981834)
2.015060502,103.3080133,Kluang,Johor,86000,POINT (103.30801333156 2.015060501886691)
2.013880171,103.3111336,Kluang,Johor,86000,POINT (103.31113364856724 2.013880171472592)
2.015052925,103.3095165,Kluang,Johor,86000,POINT (103.3095164961499 2.015052925072777)
2.01477366,103.3090969,Kluang,Johor,86000,POINT (103.30909689264718 2.0147736601916315)
2.014742563,103.3084427,Kluang,Johor,86000,POINT (103.30844274903951 2.0147425630232467)
1.94898037,103.1612396,Ayer Hitam,Johor,86100,POINT (103.16123958863228 1.948980370132724)
1.905785128,103.1778179,Ayer Hitam,Johor,86100,POINT (103.17781786615063 1.905785128357312)
1.930611642,103.1626652,Ayer Hitam,Johor,86100,POINT (103.16266517146433 1.9306116418598755)
1.933941186,103.1677092,Ayer Hitam,Johor,86100,POINT (103.1677092095704 1.9339411864835725)
1.904942973,103.1654048,Ayer Hitam,Johor,86100,POINT (103.16540479013788 1.90494297296014)
1.910803471,103.1455155,Ayer Hitam,Johor,86100,POINT (103.1455155009598 1.9108034706687544)
1.894696518,103.1786692,Ayer Hitam,Johor,86100,POINT (103.17866923063592 1.8946965177385395)
1.882798674,103.1831931,Ayer Hitam,Johor,86100,POINT (103.18319307520134 1.882798674296428)
1.826973579,103.3108347,Simpang Rengam,Johor,86200,POINT (103.310834727021 1.8269735787840309)
1.826929809,103.3108671,Simpang Rengam,Johor,86200,POINT (103.310867107041 1.8269298094802016)
1.827007854,103.3108255,Simpang Rengam,Johor,86200,POINT (103.31082550415232 1.827007853674422)
1.826917321,103.3108012,Simpang Rengam,Johor,86200,POINT (103.31080118425972 1.826917320665816)
1.826976104,103.3108588,Simpang Rengam,Johor,86200,POINT (103.31085878829032 1.8269761035697527)
1.826941484,103.3108048,Simpang Rengam,Johor,86200,POINT (103.31080480438612 1.8269414842419016)
1.826969894,103.3108217,Simpang Rengam,Johor,86200,POINT (103.31082171329852 1.826969893685476)
1.826943521,103.3108324,Simpang Rengam,Johor,86200,POINT (103.31083241114298 1.8269435207135765)
1.837271491,103.3284424,Rengam,Johor,86300,POINT (103.32844242317428 1.83727149126195)
1.837306025,103.3284141,Rengam,Johor,86300,POINT (103.32841406784289 1.837306024675981)
1.837264677,103.3284741,Rengam,Johor,86300,POINT (103.3284740686089 1.837264676541113)
1.837322733,103.3284761,Rengam,Johor,86300,POINT (103.32847608774485 1.8373227333780373)
1.837346863,103.3284495,Rengam,Johor,86300,POINT (103.32844952802218 1.8373468625490257)
1.837303798,103.3284824,Rengam,Johor,86300,POINT (103.32848241770212 1.8373037984471112)
1.837287193,103.3284067,Rengam,Johor,86300,POINT (103.3284066899264 1.837287192584838)
1.837308936,103.3284732,Rengam,Johor,86300,POINT (103.32847317251532 1.837308935578524)
1.831336513,103.1168154,Parit Raja,Johor,86400,POINT (103.11681542004892 1.8313365130471249)
1.841643762,103.1022756,Parit Raja,Johor,86400,POINT (103.1022756047115 1.841643762298396)
1.88526082,103.1266541,Parit Raja,Johor,86400,POINT (103.12665413361076 1.885260819880242)
1.849946044,103.1096341,Parit Raja,Johor,86400,POINT (103.10963414051292 1.849946044023816)
1.850316554,103.1294106,Parit Raja,Johor,86400,POINT (103.12941057644262 1.850316553877084)
1.834734543,103.1300185,Parit Raja,Johor,86400,POINT (103.1300185458196 1.834734542532185)
1.893162642,103.1134151,Parit Raja,Johor,86400,POINT (103.11341510426628 1.893162641973237)
1.849176883,103.1012838,Parit Raja,Johor,86400,POINT (103.10128381799946 1.84917688296602)
2.19887256,103.1743929,Bekok,Johor,86500,POINT (103.1743928626492 2.198872560332392)
2.20374862,103.2331509,Bekok,Johor,86500,POINT (103.23315087057452 2.2037486195769698)
2.390931426,103.1543059,Bekok,Johor,86500,POINT (103.15430591170828 2.390931426325654)
2.196555632,102.9759099,Bekok,Johor,86500,POINT (102.97590989700082 2.1965556319064734)
2.335105442,103.181134,Bekok,Johor,86500,POINT (103.18113399024485 2.335105441834141)
2.301726596,103.0665304,Bekok,Johor,86500,POINT (103.0665303772472 2.301726595936652)
2.229819074,103.2503466,Bekok,Johor,86500,POINT (103.250346615508 2.22981907435856)
2.303896314,103.0532808,Bekok,Johor,86500,POINT (103.0532808086897 2.3038963138206663)
2.192117823,103.1923627,Paloh,Johor,86600,POINT (103.19236272274486 2.192117822936796)
2.18391973,103.20088,Paloh,Johor,86600,POINT (103.20087997578062 2.18391972981246)
2.185601572,103.1926558,Paloh,Johor,86600,POINT (103.1926557747727 2.185601571509841)
2.198146883,103.2007371,Paloh,Johor,86600,POINT (103.20073712574816 2.198146883364026)
2.195593488,103.1931208,Paloh,Johor,86600,POINT (103.19312076777784 2.1955934875257817)
2.198598177,103.1968635,Paloh,Johor,86600,POINT (103.19686354727064 2.198598176563547)
2.191889572,103.20195,Paloh,Johor,86600,POINT (103.20195004112524 2.1918895715427573)
2.184001622,103.1936463,Paloh,Johor,86600,POINT (103.193646269768 2.184001621511803)
2.415316153,103.9648067,Mersing,Johor,86800,POINT (103.9648066928478 2.415316152622824)
2.412832175,103.7690802,Mersing,Johor,86800,POINT (103.76908021533532 2.412832174726778)
2.346321449,103.8423638,Mersing,Johor,86800,POINT (103.8423637989961 2.3463214494062075)
2.48832973,103.9052256,Mersing,Johor,86800,POINT (103.90522562700546 2.4883297304830188)
2.474601338,103.8821735,Mersing,Johor,86800,POINT (103.88217348189092 2.474601338083735)
2.472063412,103.9468992,Mersing,Johor,86800,POINT (103.94689922748856 2.4720634122500025)
2.399694008,103.7282858,Mersing,Johor,86800,POINT (103.728285804813 2.399694008017817)
2.302607998,103.8213448,Mersing,Johor,86800,POINT (103.82134484375992 2.302607998022623)
2.328493161,103.8497319,Mersing,Johor,86810,POINT (103.84973190204862 2.328493160965859)
2.256442,103.7427466,Mersing,Johor,86810,POINT (103.74274655077346 2.256441999528279)
2.387260913,103.7717543,Mersing,Johor,86810,POINT (103.77175434322427 2.3872609130182987)
2.392155078,103.7011089,Mersing,Johor,86810,POINT (103.70110888076113 2.392155077535561)
2.296797204,103.9890523,Mersing,Johor,86810,POINT (103.9890522543527 2.2967972044906224)
2.234651182,103.9525424,Mersing,Johor,86810,POINT (103.95254235136288 2.234651182457253)
